item,user,rating
B0002CYTXK,A2KQT4D0OZR569,5
B000MP20BU,ANA0OKW09E5NH,4
B000030000,A2L4417BBC3UOM,4
B003UYTMNE,A2P2QJXEQU5BIM,4
B007XJE0W0,A2MPXY7EIKPIJN,4
B000VO3GPG,A38AJ8DJ8LQIQ4,5
B00CMJLHQ8,A311TUM28ELG76,4
B006RQ8ULC,A327BBPF2NG9JT,5
B0036ZHGZI,A2GRA0623LDJP,5
B0045WCG8I,A2CFL7RQORZ9L5,5
B003D7F4YY,A2O6IMAQ8NTT65,4
B0017ODENI,A1JBRBQS1TTCL7,5
B000AM03TQ,A2JXS222CBMZP0,5
B0002F7KUG,A3D5WJ2VXBEPPB,5
B00BM2V522,A307YFSORUAXSQ,5
B00A8HOVLE,AS0VD7PIP04DI,5
B005F72GGO,A351P608RSUSIE,2
B002ZCZ0F6,A1461P8KLD6QN4,5
B00G69PTKK,A20K2DD77JH8EE,5
B00DMC6KAC,AN8OYAR1VRFXE,5
B0057UDE0G,A3F2VVIQIY6U64,3
B0014QFLX0,A2HTWEARB5HE6X,5
B00FAQVY4U,A1JYATWK5TZ089,5
B00ARQW1E0,A1PYKWCWMN6KHO,5
B00AHAJBQM,AAA0TUKS5VBSA,4
158994030X,AT8G8H8OJWB73,5
B000BNY99E,A2TDW6NOL0BYFN,4
B00CRZXUZI,A3W1R3R5SRFRRF,2
B00005KBVD,A1APWHOUZBGMR2,5
B00CTUER1M,A9XSLIZUO27DG,5
B004S8F7QM,AUDNXYZ2CBU7Y,5
B00BN6QAWM,A3M6KV5PDU46YI,5
B003U9VPXY,A1O93NRCC3FWO3,1
B00DPK11Y6,A1J34B2935KBLV,5
B00EDBZ58E,A3VS2RYRGDW4HS,4
B00H5HFERA,A1YAGM2QOSAAOT,3
B00C9X59RU,AKUG4J3V4GVLD,5
B006CD4118,A3JPFWKS83R49V,3
B00101X7BW,A127LL6NRV0A36,5
B0000BW58E,A339W04V45GZJX,5
B007XVYSCA,A2M4JAYE4B7UQ4,3
B0002V82O8,A2SKYPCF3RH7E4,4
B00508OOM2,A14D004DHSPWI1,4
B00B3YT030,A31X4QMNHQOYC7,5
B001R6AFLK,A2I3TKKHF6INI6,4
B003U8XYYS,A2P1FGRRNBYAYP,5
B007Q0OF9E,A160P6G5PDK38Z,5
B0042RTZSU,A22VDTXA9Y9F3J,5
B00CE3JGIS,A1LHKMBNYSZYH,3
B00ARWCFFO,A1QBOC76MIOJYP,5
B00CXVNXEO,A2KWE2ZM1EEBGJ,4
B001O8F0W0,A2NP8RNW9T5BQF,5
B00D38UBJ6,A2NP1VGEJS5IIC,5
B001U5N70Y,A616N31K1Q8JT,5
B007WDPXFK,A2RUYJO1434MZP,5
B000NOU54O,A251J83YR8L5L6,3
B0063NLRR8,AP4E6F0MP2ZE3,5
B00BPBPXSW,A8KM4YOB8FGGH,4
B000UEL172,A1YDNNH84UHU2N,4
B00134MJWE,A2DWE9KWOBRL6R,4
B004OA7ZHS,AJQDIT55SZ3ZX,4
B003F7YHXQ,A2G8TQFLNX5MKQ,5
B000099Z7R,A3EI4K5U61UZ7,5
B00AE5R2NO,AJFKGUC5BDGLO,4
B001HWWOMM,A1RAZZN0WYDV6P,4
B00CNBS44I,AJPPINY8WFDL9,5
B0001X2XE2,A9TCBI8KIFJ0M,5
B007IG0TUK,AOIWI5KK6SPMD,5
B008CNPHWI,A3NV1LOXMR6F7K,3
B005JDFUOE,A3HO3HVBC8BV06,5
B000II0T5K,A1EUJS2PJGL6M,5
B000SONEQA,A15NB6PGR33G14,5
B00A3VZF5Q,A1T3D48MHJ2L9Y,1
B006O6EOE2,A24BSKCWXC4M6D,5
B0002IBTXW,A1H68PDH2D0AJ6,4
B003ZJQMDM,AUCXT9K30SHYF,5
B008RO0434,A337BDE6B9BYF4,5
B0085Y3GCW,AYB4ELCS5AM8P,5
B0045VUXD4,A1UXB085UZJHZM,5
B009MDU3CG,A2KMMT6KLYAFFF,5
B00BYD5LVA,A2CZ98V784SRJ0,4
B00000J4XU,A13JMDUWUKM6A1,5
B00138PO1I,A3DQN9Y059YUNK,5
B009TMYBZU,A7N9KA73W3PX2,5
B002L3TS5M,A22GT1ZWSEOE1H,5
B001JQY6K4,A1TQZ4RSHEKQ45,5
B000H8Y2NQ,A712D1QWINR3W,5
B001D7O6JK,A3B20R4ZAH0Y2Y,5
B003CRCQLO,A15D2X8MICR2VQ,5
B004S6A1QK,A3F43PAJZLOE3I,3
B001W2WLIE,A391LOFBSBUR9R,5
B008BFH6B2,A3PYXG3I5K12OE,3
B00CTJOCKY,AYB4ELCS5AM8P,5
B000KI111Y,A23HWEKQMJ98V4,4
B00BU3ZLJQ,A13DB60LCNF7QU,5
B005VPRDJK,AYAL91PGH2UXX,4
B0064LIM7M,A17SJW9IHJ2O1X,5
B00CKH9QWO,A36LX8G4MIPPW3,5
B007HLVB7G,ASE31AG5FF8D8,5
B0016CDUIK,A36CRJB8DW6L9A,3
B00DELN6F8,A2IG937LQKWO7C,5
B003CRJU36,A1JOANG98KBFKU,4
B009VE38CI,A3DQN9Y059YUNK,2
B006SLYAUQ,A3OBI9T5SQ4GFR,5
B000A7S5AK,A3JRK240EEJ82X,5
B0002HYPG6,A1G6Z363WYCX7V,5
B001QGENHI,A2C2Q36CSPIRZI,5
B0057QU1WY,AACGHYIQZWVIL,3
B0000683A4,A2UEOYW1YH7SHT,5
B001706BRI,A1FER4S6HTVILN,5
B000ZLSOOS,A2L69EL1BGUH2P,5
B0038AR53E,A9XZYM1OPW780,4
B000I00BJC,A2IBF31N8P9FPJ,5
B004PBSUMU,A2QLI6VT7WHWVG,5
B00C3VVN0U,ARFN9AAAEKIIO,5
B008A2BA90,A1AJWJGB89GSIL,4
B001GQ4PX0,A3643PGL1V9Q7L,3
B008UGD3HS,A3LEU3P06RNBX5,5
B009F7OXCA,A2S4EQVFTQTYYE,5
B000067P6G,AWWULVJCE9WS3,5
B001KW05ZW,A35TUFP4UETJG6,4
B001BKX0V4,AN2AMQMQOKEON,5
B008S8IKWQ,A279A4Y2N1CQ26,4
B0027CS7B8,AW9KM1WLLZFJN,4
B0043E0XJM,A3BTL4FV6ODKAT,4
B00000JS5S,A3LC0ZUZGZTGBV,5
B0001H09F8,A214SX5SGNCF6Z,3
B000BKGM1K,A13DUVQQKN36LW,1
B00000IWDD,A3AD91CVRXHM91,4
B00BSWRJBM,A33SZBMW65GL0D,5
B002RL7VNO,A3AD05518RZ5HM,5
B0017VO5AW,A3PGPOTK7PX1YP,5
B00146LV5C,A30KBJ77PO1GE6,5
B000GR75SC,A2YHBS040TSI3B,5
B00F6N0D2G,A1INB5MQ687DPH,5
B000E9DPCW,AGNHR40JQARSR,5
B0077LGDDI,AZZOZQ8AAHT64,5
B001W2WKS0,AP1A78ZFXQVOL,3
B0086W8Z42,A988RMXNMQXE8,4
B007455XDS,A33BYOWFUAB0E,4
B006Y3RQ6I,A38VQQU7NGX47W,5
B00BPRLGSW,A3JLERGZ90RMZH,4
B00005BZM6,AU0CHKF1W1BO9,5
B00A83PY3C,A1ZV3RNQH852U2,5
B0045H0L1W,A1N20IZ0H26K2Q,4
B00BN6QAWM,A5H8NA5CJ0FK4,5
B004305IVE,A2MRKOBQH8CS5G,4
B009ZTUG2Y,AOIF9ILHW5TAG,5
1616616768,A3VSBJEA4KBGBP,5
B003Y737CO,A3SG91FWT37W2Y,3
B003PGRGGW,A3FNFMD6LFWO2M,5
B000LSZVKA,A1VRX99JLDPX3M,5
B000284X6W,A1051DBTLWP5A2,5
B005VPRF2K,AX73AVN2K3PNB,4
B00AAHSKE6,A1PKW77TT9GK2X,4
B00FG1U7FQ,A31YSTICHFYN7O,4
B000JSI63G,A3BVSCPKH3D2JD,5
B00000IWI1,AMPTUVYLEH4T8,4
B006O6F932,A1ASFOZ19DJLGA,5
B00CMC6HZ6,A20DZX38KRBIT8,5
B004PS8M6W,A170GOPHLT54P2,4
B00FO0QDIY,A1T3JNAY1XJGL6,5
B00F4WMAI4,A7EJERNB7IK3Z,5
B00DEJ39OI,A3CPJYAQMCUGNR,1
0976990709,A3LA0SA0O73YKT,5
B00DL13OV2,ALY8AZAOP0TTN,5
B0038AYM80,A1MCQLJGZ2ODCK,4
B000S5URGO,A17SN5WJ6RRKV1,5
B0039S7NO6,A38PQ6HQ1IM46,5
B005VPFOK0,A2XEO5SX3YTE3I,4
B00C0QS2PM,A401HW4RAZSR2,5
B004WLI4S8,A6TXU9YEFBDNC,5
B000LSZVKA,A2HGLYN2R7TURL,3
B004MWD5P4,A22CW0ZHY3NJH8,4
B005EVC1GQ,A4MBT1DWYPGFI,5
B007X90B46,A14Z0Q1DU6CBJJ,3
B000NOZ3XC,A226GFM0Q9L37H,5
B00000JICT,A31T7URG9DY30R,4
B0040I1MNC,A3CA9IF63C9H2W,3
B00AOG41SW,A2CNGARED6OWWU,3
B000641DPQ,A1DBCHREMYNOVT,5
B008MJ62PI,A3BH63GKL7MQ2K,3
B0001GDP00,A3185TJQ34TW4D,4
B00001TPYA,A2AU9BQ0MOL487,5
B001P06GX4,A1MXSYWEMXHD0L,5
B00780XZ8Y,A3F63M7C1BVI4U,3
B00003008E,A3BZUQXA2QHDI2,4
B004P5PD9O,A25GXPS2BAR2C5,5
B004478GK6,AO8ZU7Q93AL89,4
B0040Z1ERO,A17INQNCZ1HMHL,5
B00CKH9URU,A2UEB48LAWFUCW,4
B0091SWDFC,A2KFAEOHLMLX0H,4
B005GOPU2S,A19V2TRL68EOHV,5
B00000JIVS,A1NW4WH9I2BK7I,5
0975277324,A1XBMV24O4XUTO,5
B001DQY9WA,A15JPYV0L19RF,5
B0009XBYHQ,A2MUZDMZPJX217,4
B005VPRCOQ,A31LUN0ZSQ6A74,5
B00CJO902E,AIXDV2Z2NEYP6,3
B006ROJLT4,A2WVF9ZQ068DN0,5
B000OV79QS,A4LXJHAJZG7GW,4
B0002CYTXK,A2DB720I9XRX7K,4
B007WW43PM,A1SFZS2ICCJSZ8,5
B002PUD6RC,A1RUCPW7D6HMBO,5
B0016DE80I,AJGU56YG8G1DQ,5
B001S07LX0,A1UQK2YO0RLGK5,4
B0009AG8OI,A2F370ECRWXCOA,5
B0002UP0IA,A3NE2XPINZH239,4
B00FEN566G,A1UW9VL3RKIW6K,5
B005JZIBUC,AGH7CAV7REAL0,4
B003U0O3B4,A206IP6EERPIIG,5
B005M2V2K8,A1SGOUOPCEUUFB,5
B006WZJEKO,A2HT5G3JJ10WM9,4
B001Q8VPS6,A377FZRDZYXKM2,5
B00388C3C4,A988RMXNMQXE8,5
B000BUXZG0,A27FD1YUH2APZO,5
B000OV0X4S,A2QP49AWU6EOI,5
B006HDF338,A1982FX0XSSBH2,5
B008B68IE0,A3SM93U0KYBYEW,5
B003XIHU40,AW93QPLG23B98,5
B004VUKHX0,A3CKH5LQUXD3MN,1
B000SQTJJO,A2MLPDFJX6H6JW,3
B000CBURPU,A27WJHRJLY2EJE,4
B006OJM5OU,A19DW3VKM5KKYB,5
B007J4G18K,A26IRZJV6D220M,4
B000M1Y4PY,A245YS3WNSO4JJ,4
B006HDF3B0,A15QA40B26IVLW,4
B00004T76D,AV0LIAO8E356J,5
B00BIDJP2W,A2MCJ3ZRL9C34E,3
B000BVMAJ2,A1AM8XLB1XN3Q6,4
B0050PJIPS,A3A9IBYV6IG1A7,5
B004P98RN4,A11WYHDB1YEZOX,5
B0042ESFU2,A21TV38981DF2B,5
B000284ZNI,A2M687HYOW9JFW,5
B008B68J30,A2RK3QEUEFRNAN,5
B000S6I530,A34QK4KENG0VXQ,5
B007PVHMCG,AE3J298SUOHLJ,5
B005LPF0RM,AY6I0JXE82PQG,3
B000068CKY,A2UVVB0EJ3G97R,2
B007NLPI9W,A3FL6YL8HMZGI4,5
B002VEC862,ANO9SHL0H3C29,3
B000O7ISY4,A3OXRFCJI67IMN,5
B005HN70GM,A2FOTZOZIDLL5J,5
B0009QXXB8,A30638B9S2GOM8,4
B00283XBGW,A5T9LPBNCYO4F,1
B0013B0I0C,A3BF5ZDPEKGN0H,5
B004R1ZUNA,A1ICE733PRQHWF,5
B003A0C5C8,A141X4LAETKE87,5
B00E1EFHBI,A2Q8GFSEUSGJ51,4
B007RKZJ1G,A4KJTS5P78ICU,5
B00840L9O4,AAEHOTZ1GRAUX,4
B00153BFA0,A3R7ATFBOPRY9F,5
B003BMJKI2,A3M66C55E2KMZY,3
B002RL7W0G,A291U9KHBA2MFZ,4
B00873C31G,A2HID0OOMDK420,5
B003TJALF8,AU44F79LW2EI,5
B000F9O85E,AMC1SN8J4XUMD,5
B0009P3OTA,A2IS2CYVKQD3DO,3
B004Q3JJEK,A194UXXKM11698,5
B008DLS2SU,AC6JDIT6SN49Q,5
B000PIBS30,A12ZSBECOKCABG,5
B00C9X592K,AUEVOW249KH6F,5
B004CFBYFO,A1T34B9D5YZDQ8,1
B00000J15D,A37MU0GH45SBQW,4
B001SXBJOY,ANNBG6YSIOI72,5
B008S9QACW,A2J31ZHJL1MG4X,5
B001F6CHJ0,A1BXVZSQOJE6UE,5
B000LQOIX8,A3NRGAYOT754NE,4
B000ETRENI,AUEVOW249KH6F,5
B000TQ4UU6,A1UP19XQH91JT0,4
B00CTJOCKY,A1QBOC76MIOJYP,4
B00005BHK6,AGFW667QNHDOY,5
B007HVG66M,AQXWXVL0XPZ0T,5
B00BGYP0IG,A3VBXQKRM7A4JR,2
B005E7A21Q,A55YZDUBZPW7B,5
B0002YDQBY,A17RLXDXVYOSTD,4
B000S4M7P4,A1ZSEERM9E52XI,5
B001KOTPHY,A1Z2XMEI8JWEOS,4
B003TPPXAU,A2PRSFS5CDSSWG,4
B00BG4P2AW,A3A93JDI1CFDI1,4
B00CCIKII2,A2SHBUJ3JAZTO0,4
B006WAJM1A,A3E35P575WM95K,5
B004I8V716,A3LMPD1ZQTWOC4,3
B002E06D46,A3POAVTU2XS9B1,5
B00CJO9038,A2BN9DIBP9A0XG,2
B001HBXULC,A2H851GWML3MKC,3
B004JMJKR4,A20H1A2Q7LO87Z,2
B006O6FKDG,A3FVAWZNKW9GX,3
B001MKG5SI,AJZWZ9SPFSGIA,1
B00186DECG,A30KH3I2JFV3W8,5
B006ROJIQU,A1ZO9D554VQO9F,4
B00C6BWA8Q,A1X33OKIQ29RSN,5
B003FPSGTO,A2PUOY27UBTRY6,4
B000O7ITZM,A9RSMV1C8Y8FH,4
B00804BDBI,A33VI944SO2YCN,5
B00AAPHZVW,AI2AOCTC8BQVZ,5
B005HAZEOU,A15NFAT4JJBOO,5
B0016H7N42,A2WNM4JND44AKK,3
B0038ANQ2I,A36VA95OTAFKHS,5
B00349MPQQ,A17SZZO9LM3WYC,5
B0050COGZI,A2BRB5U3TIZS1G,4
B0083TXX9U,AW6LL8P64IMCE,5
291484977X,A1EKSETIBS9ETQ,4
B00CIUUSDY,A3SQQYS79AV13M,4
B009TN0EFK,A2BQCOM1J4X24B,5
B00CZ3F2DA,A15D2X8MICR2VQ,4
B003M2XTHO,A1QMGK7FT9VMCN,4
B009Q3JBCK,A1BAJ6JXU8PSZH,4
B0013B2EI6,A4T5G02Z1XNBF,5
B003H9MSOM,AREB65XW9ZS3G,4
B009F7OV5E,A3R5GTYQ50QVMD,4
B004QGUGY4,AXUIIX7EUX6ZT,5
B007IG0UAY,AOIWI5KK6SPMD,4
B00009ENDT,A3HF5JQFIDXPF2,5
B008G29PDW,A3D8XQGYC6OXP5,2
B0002F704W,AQ0PZERGL40OO,4
B006ROJLFI,A3M1PLEYNDEYO8,5
B000NV7M8Y,AOQ2IB802NXAQ,4
B000PWNGV8,A1ON2K254UY5QI,5
B00COEIFM0,A1UXS2F9VZAJE3,5
B00ETFTX9Q,A39Y8PD8Y9BA5H,5
B001USHRCK,A23Y8K41CDVA7N,5
B00421AGGG,A2L03A61EET8KV,4
B007FDBELY,A17G0JG8F053K1,5
B00BQYR110,A3T7XVG3AXJF61,5
B00000JS5S,A37R7G87HMSNLY,5
B004O0TOX6,A2TXMYYGSZCSZ1,5
B002WJI66C,A3HUOLUSKJV56M,5
B00AGJ4HC2,A322VANY4JAOQB,5
B00388C3TW,A3057ZJL1OX1W0,5
B006ZJHKA8,A1E54M6BQY6SL3,3
B0043G4JOA,A3H8OYIER5SWSI,5
B007QS9FJQ,A2YFZ0UYCG2EO3,4
B006ROJPD6,AYB4ELCS5AM8P,5
B002WB18DS,A5GPH59NDWJRB,3
B003HH3WFI,A2CVA0XXKNHCNX,5
B004S6DV2G,ANCNFR0E3FT5U,5
B00DJ4PIBK,A1ENPEA9KLM6AJ,3
B0000A1ZF7,A11I1I9QLMAM1A,5
B0040GK7IU,AR3EVUQF0AC7R,4
B00000ISC5,ANHF10H1JCZO,5
B00CG5WVU4,A2HRYSRE2MMTAS,3
B003EIK136,A2D3D1X2R8VXBI,5
B004I65430,A2EJ9H2VQPTJ0V,5
B007KV67AE,A14EAVNK3VNSEC,4
B00FNM35A2,A3FOSLM5G1BO63,4
B000EUHKUE,A29QEGO343T8WK,5
B005BOGI6U,A41UC5RX42GYY,3
B004UHFRTI,A1YN5X8LVEJTO1,5
B00C6Q4HEQ,A2ZHAE5PTKU1R1,5
B000GUEXBG,A3GU5OIZWMVIKI,5
B003YXZB22,A1S92TVT0R8QQ7,5
B00005NQE8,A1B80MBF94GNBC,5
B007J3FA7E,A2J79H80J3SI07,4
B003NCBE0C,A65LXCGTCXLNC,5
B000F9J3M2,A2LTTDNALI5484,2
B00ATWUDGU,AGHXULILPQ80Z,5
B003JQT4Y0,A2FIMNJ9J1WTSR,5
B003JQT4Y0,A3LOGP4VA9DX46,4
B00DW58ENU,AYGUJRQGYRDE0,4
B008DBZBV6,A6LHCT7P53RSA,5
B002QNM8NQ,A14S3YSE9KR9MS,5
B00009KWZR,A2MLPDFJX6H6JW,5
B00CTJOCJK,AYDC7F9UF6EQX,5
B00349MPQQ,A13KNCFLH0IH2G,5
B008VIK4IG,ASVSGSUGVGOSC,4
B000BKHY3K,A18GJRJKK36UBX,5
B0030G9DOU,A2YQ2ZI65F37N8,1
B0039S7NO6,AQJI6M1E30R0,5
B008HYGFIC,A8DSRUA3CSQ52,3
B003DW92G0,A2D5HY97B27IZ4,5
B00005ME51,A2NT1F84CD2T4Y,5
B004HI4YGC,AKQY5OWDX014X,1
B00E1B7LY2,AXZCAKY84NIGI,3
B0096SJU3U,ADWXLAKKZP2JC,5
B0057QY0Z8,A1GBT4UN2RW7XY,2
B00000JS5S,A2G4OJFE2Q4HJO,4
B000EUKRY0,AOP0CO495NOZS,5
B004ORV33S,A2OY6FD3OC5MD1,5
B007J3FAJ2,A2K75QOCP9ZHSL,5
B004ZAKXIU,A7R6UU95TMBIG,4
B0009XBY3A,A2DPQBZAD05KWD,5
B00000DMER,A3EM243NDJ4DF3,5
B000GDGWWQ,AMTOYDUQ8L2IT,5
B002BHDXY0,AY1NUCXXJ5WD5,1
B003AQBWP8,A2Y71CUI7ILZSH,5
B00000JICU,A18MVTKTTE8OS8,1
B001TPWZBM,A2FEJDVMCZ426R,5
B00083HKL6,A1277PHP1P2O4V,5
B005PPH94K,A1X9YMZQ2XXDCI,5
B004SGORBK,A39Q9G7J70A056,3
B0037V0Q62,A1OZUHF9IMALJH,5
B00BRI99SS,A36K2N527TXXJN,5
B00CRZXUZI,A3V6QSTG2T9MIO,5
B001UH50MU,A28SSGM360CRIE,3
B000HZAYU4,A1EK1BOFTCS6L5,2
B006RQ8TFO,ALC81160TAUYA,5
B000O7ITZM,A3RPVSNIRK3BA9,3
B00CMNX2IA,ARS30V0AIQWUJ,3
B0017XEMW6,AKJHHD5VEH7VG,5
B000A12YNU,A279A4Y2N1CQ26,4
B006UBM36W,A3COE6EPNR7RNB,3
B0038ANOC0,A2KQ6AJCN9W2RW,1
B00200JWQQ,A1PGOZPGGG47ZQ,5
B00024GS9Q,ALE4C0WII65YP,4
B0029ZAP40,A14DG8LVS2MZ6O,5
B000096R0P,AFBXQDFJF33VS,2
B000GIPOJS,AN0ODCVF8BYQB,5
B0015VGRQO,A1V3XUOMYRW6GT,5
B0015ZV8R8,A2E04KOQJAB7EK,5
B00005N9YI,AR9ZOC5B1U5H1,4
B0019LSGLY,A3JL7G27054F3,5
B0044KN84W,A2ON6D6P8JM8Z3,2
B00CM5D8QE,A1MAB7VNVO2FJL,5
B000284ZNI,A3AJWITG95EY0Q,5
B0042RU07U,A1POD4SH35DZ3X,4
B00028SAU2,A3QKDUQAI1OUIJ,4
B00F6T8NX6,A343C98QJO0JBE,4
B006ROJP7M,AVHN134ADVP4R,5
B00C81LYH2,A1PDK6P3S9IH7U,5
B00261N28I,A2M10P5VJUG4VD,5
1616613777,A5JB5UALLO36M,5
B00028A0Z0,AJ0321G4JS0KD,5
B001W2WKS0,A2XWY5S9AA7L8H,5
B000F49UY8,A1WM6XOZFJQ3PL,3
B0002FQUHK,A2E19FQFPK9VWT,5
B001AGZXE6,A3EJOBNMT20Q6W,5
B007SM3582,A2I4A4WGWII18Z,5
B000I8SMZE,A32F3N0PQEATOG,5
B0015399MG,A312Y9ESLKYJJH,5
B000VO3GME,A3D2YSJGYH6HNL,5
B00383PNKS,A25JZ0ZAU6JS0A,3
B00850NO8M,A2K3RSOH1HM6H7,5
B001115D5E,A2CLMUEHIAST0B,2
B0008GMGZ8,ATTK7J5JWVDYD,5
B0019665DK,A26XDZLCQXK5GJ,5
B000NRTGRS,A177XBNQ3ZPBBI,5
B0084AYQJE,AFQ58D6TRFI3X,5
B00IPDLXSM,ALC81160TAUYA,4
B009QZ30EI,AGEKVD8JPZQMT,4
B000X6OMA0,A3EUTRS56J8IQE,5
B004XPIQ7C,A3UZDOJLA9TGGH,5
B00196B8O6,A10QFJFUFGYRF8,3
1616611359,A3B0II7X8VHHT4,5
B000AM2K56,A1VH97B1OGB77X,3
B00AHAJGXK,A3CON4WD5PKNWO,5
B000GIL2DU,A269WG8C9O2B0C,5
B003AHAHC6,A3B132SRVF45DG,5
B004SMXA5I,AZKGCE3LNX7WB,5
B007J3FBKU,A9SUD7U1I40PB,5
B000O7ISY4,A3KS3XYBP6YCFO,3
B0083TXX0E,A2TS040W2FW5O,4
B00428LIZ2,A3421REGVEYXE6,4
B005PNO5SU,AECF4KUXWHSGQ,5
B000RA76S2,A2LB1KXXSLAFE1,1
B001UH50MU,A37Q0TF2F47WVE,5
B00168CPQM,AY7UXP0P7TYNU,5
B0002UP0IA,A2XKC0QMG2CEO4,4
B00DR6RUSY,A1LHAXBM5GBJS2,3
B008D8EGUQ,A19JGPUJAX048H,2
B00022F0WE,A2ICCKJYD394HT,3
B003153SCI,A20OVR8WPE3DMU,5
B008H54GVE,A1N54YHG0KQI91,5
B00CCIKII2,A2VJJ2POCLMED7,5
B000HAY7JI,ATO06M2U1Q15L,5
B00380GUGM,A16IQIEFLGEQCB,5
B007CF7JI2,A38GZX3BO772HQ,5
B00008W72D,A33W24A8DHGSD6,5
B0029WLJ8O,A3TMBYDFP1B9DM,5
1616615370,A3PV2E6RXRS8EO,5
B004P971L8,A1SY4X1WWNOBX5,3
B00428LJ06,AV361OJGUF9OO,3
B008GS8NSO,AP8D74QD9LUUL,4
B0038APD2E,AKCUY18BL2RZH,5
B00DELN680,AONUCJBC85BL,4
B002VBXPO4,A3IZDVIS87YT60,4
B002YIRKKY,A2DJPO1US3V6ZN,5
B00146G71K,A3VSUYCR2WFHI,5
B006BMA1QE,A1VXIY1511XQK2,3
B00ANLNU30,A30J70Y1ORW6TA,3
B001F8I8OG,A3EC8I67I2QQA1,5
B000067R1S,A39E7IWNHY62JT,4
B004SGLDM6,A28E692X2JEEDZ,3
B00005N9EE,A14DLCVBFBK7XV,5
B00F6CIUM2,A2GNFCJEJPTFMJ,5
B00000ITOY,AQC0I7X09Q2QQ,5
B000058A39,A3118YKNMNAS33,5
B0015U440G,A1XRKRGYYBI0LU,4
B00EALTQY6,A2561PYW9TTMYD,2
B000IEBY3A,A1U6TFCCMPNL0G,5
B00AOHDC5Y,A1QBOC76MIOJYP,5
B000FIN2E8,A35MDIBPAX9X7U,5
B00D4NJSA8,A2D4FQHV506EPB,4
B00009YOQK,A6964G20W6WKJ,2
B0037Z8DEK,A3F480ONRYTLXR,5
B004G7B3NQ,A2ZO5SU0ESSB1N,5
B001DZLLDG,A3M5XSWB6R5M5A,5
B0006ST0XE,AIJ3JAT8596TA,5
B0036MDNW6,A3N6FMURYF7UPZ,5
B000038A8G,A30Z0GG96D11EO,5
B0009WLRNI,A3UFKREKVYT8PX,5
B00BU3ZLJQ,ALJUCYH6XKPET,5
1616611715,A20BN1IUSQRL2K,4
B002743856,A2H3U8C34YT5M5,5
B00ERK40NW,A1KLPS6P7UR631,3
B00270D4HW,A3E5J2HMQBL949,5
B0045K0QZ0,AFABVAWRVSZBA,4
B00009KX0N,A1CYTBE7LLUQ8F,5
B00HD3TIGY,A1PTBXZG04GT29,5
B006O6FKDG,A39Z2B6SZKCUZO,4
B0006N8X3M,A1BHPREC4LUOJR,4
B00C74HWVC,A23BDL5BB8QUC7,5
B0060S30PI,A171MWA0DTRG0U,4
B0038AR53E,A2433A2E6JICKI,5
B000GKD09C,AD2RCQ0YVU9CL,5
B006ROJNP6,A1QNYLBG73QRNF,4
B0083WTSJQ,AARH3Q5B8708,5
B000JVJ8KS,A2BP5I54SKONFF,5
B001EB9F3C,A3JC6350NTZ654,5
B00ECV4YRS,A24ZMNWTW8AQUR,4
B00DEXDVCE,A3HWQBKOVVBS00,5
B00DPGV320,A1VF04OJWK8N1F,5
B006ROJQZS,A3M2O06MCHJG18,4
B000BB56KM,A1DF97REDDN606,5
B008B68HIW,A33NVJHMCLIBLQ,5
B00AAPHZVW,A14ISULXGBR9QR,5
B004QIY6NE,A2FB38T8SWC0P1,5
B00153C5KY,A374ZM7127ODCT,4
B000A88KOA,A2WI15EXYOWBK,5
B0038AJYSS,A24BEZYS4O5FCK,5
B00005O63Q,A31HRJWN3NET4R,4
B000231FAE,A12MAAMTXFZ9Y5,5
B002VC2T5O,ACH1YOSGB89BC,2
B004560BPY,A19T0CLF0YYGQJ,5
B0039S7NO6,A1UQ6TU13BPOWG,2
B0060JVSTW,A2FYOI0JA5MP9Z,4
B00BPRLGSW,A1GAEORWPBZ7DG,5
B0019I8OOQ,A2SVPLA3RQAUPC,4
B00DPK11XM,AZCOTN09OQM1A,5
B006ROJQR6,AV1F8VNJPLPTL,5
B000AM03TQ,A2N3I63XT8Z584,5
B006LPSMYY,A3LEU3P06RNBX5,4
B007RTFZX4,AL90W9XCPILZY,5
B004ORV2O8,A3V7TMFKOW2J3A,5
B004X7ZZNS,A3P98GR8PM6M3X,4
B0007R4J30,AAJ1IYOUIHWF,4
B0023TCKEK,A1NOSKQRR035RO,3
B0000658L4,A3UVUG97PQ7WD2,5
B00GTCKNYQ,A35IX2GE0VC0JP,3
B003TLATIU,A2IQHZ33X0F0K7,5
B000068CKY,A2R0CTC1I8ZKSY,5
B007GE6UBG,A14RYRR7ETV3UY,4
B00270FD6C,A2O8N05HVQBOKU,1
B001RPWM7Q,A1QC0YGE9ZLKH4,5
B00FLKKCBQ,AZ5BYD434509X,5
B006ROJI9W,A2D7B5I7ZQ51XL,4
B007KV67AE,AD2RCQ0YVU9CL,5
B001X7EQJU,A2LOOWTQG5AQAF,5
B00CKH9URK,A1Y5ERIKQBEMSP,3
B0002CYSQ8,A1FELY9TDK5KDS,5
B00CKH9FAC,A3HA2LCZ2SYGU2,5
B001U5N786,A1C6GZKSJHOXZV,5
B00A852QE0,A3W0ZSLO11BGAA,4
B0038AR4VM,AL391IKGQ8SB,5
B003EIK136,A2YUAPWB0CBR93,5
B00393I3IG,A4R8DQZXZQUGG,3
